year	address.country_code	num_entries	corpus
2013	bs	5	nature_news
2013	bt	1	nature_news
2013	bw	5	nature_news
2013	by	8	nature_news
2013	bz	1	nature_news
2013	ca	192	nature_news
2013	cd	2	nature_news
2013	cf	4	nature_news
2013	cg	4	nature_news
2013	ch	121	nature_news
2013	ci	3	nature_news
2013	cl	49	nature_news
2013	cm	9	nature_news
2013	cn	149	nature_news
2013	co	58	nature_news
2013	cr	12	nature_news
2013	cu	5	nature_news
2013	cv	1	nature_news
2013	cy	3	nature_news
2013	cz	25	nature_news
2013	de	207	nature_news
2013	dk	31	nature_news
2013	do	2	nature_news
2013	dz	5	nature_news
2013	ec	11	nature_news
2013	ee	2	nature_news
2013	eg	7	nature_news
2013	er	1	nature_news
2013	es	51	nature_news
2013	et	5	nature_news
2013	fi	25	nature_news
2013	fj	1	nature_news
2013	fr	164	nature_news
2013	ga	3	nature_news
2013	gb	452	nature_news
2013	gd	1	nature_news
2013	gh	10	nature_news
2013	gi	1	nature_news
2013	gm	1	nature_news
2013	gn	8	nature_news
2013	gr	17	nature_news
2013	gt	1	nature_news
2013	gy	2	nature_news
2013	hr	12	nature_news
2013	ht	5	nature_news
2013	hu	11	nature_news
2013	id	24	nature_news
2013	ie	31	nature_news
2013	il	32	nature_news
2013	im	3	nature_news
2013	in	100	nature_news
2013	iq	11	nature_news
2013	ir	17	nature_news
2013	is	8	nature_news
2013	it	92	nature_news
2013	jm	2	nature_news
2013	jo	4	nature_news
2013	jp	112	nature_news
2013	ke	10	nature_news
2013	kh	4	nature_news
2013	kp	4	nature_news
2013	kr	31	nature_news
2013	kw	2	nature_news
2013	kz	1	nature_news
2013	la	1	nature_news
2013	lk	7	nature_news
2013	lr	4	nature_news
2013	ls	1	nature_news
2013	lt	1	nature_news
2013	lu	2	nature_news
2013	lv	3	nature_news
2013	ly	1	nature_news
2013	ma	7	nature_news
2013	mc	1	nature_news
2013	md	2	nature_news
2013	mg	4	nature_news
2013	mh	1	nature_news
2013	mk	1	nature_news
2013	ml	6	nature_news
2013	mm	2	nature_news
2013	mn	4	nature_news
2013	mr	3	nature_news
2013	mt	2	nature_news
2013	mu	1	nature_news
2013	mw	3	nature_news
2013	mx	42	nature_news
2013	my	12	nature_news
2013	mz	4	nature_news
2013	ne	4	nature_news
2013	ng	13	nature_news
2013	ni	6	nature_news
2013	nl	79	nature_news
2013	no	26	nature_news
2013	np	9	nature_news
2013	nz	35	nature_news
2013	om	1	nature_news
2013	pa	6	nature_news
2013	pe	21	nature_news
2013	pg	4	nature_news
2013	ph	57	nature_news
2013	pk	17	nature_news
2013	pl	20	nature_news
2013	ps	6	nature_news
2013	pt	22	nature_news
2013	py	2	nature_news
2013	qa	5	nature_news
2013	ro	14	nature_news
2013	rs	3	nature_news
2013	ru	61	nature_news
2013	rw	3	nature_news
2013	sa	11	nature_news
2013	sb	3	nature_news
2013	sc	1	nature_news
2013	sd	5	nature_news
2013	se	44	nature_news
2013	sg	16	nature_news
2013	si	4	nature_news
2013	sk	8	nature_news
2013	sm	1	nature_news
2013	sn	3	nature_news
2013	so	1	nature_news
2013	sv	2	nature_news
2013	sy	12	nature_news
2013	sz	1	nature_news
2013	tc	1	nature_news
2013	td	4	nature_news
2013	tg	4	nature_news
2013	th	10	nature_news
2013	tj	1	nature_news
2013	tm	1	nature_news
2013	tn	2	nature_news
2013	tr	14	nature_news
2013	tw	6	nature_news
2013	tz	14	nature_news
2013	ua	19	nature_news
2013	ug	12	nature_news
2013	us	1065	nature_news
2013	uy	1	nature_news
2013	uz	2	nature_news
2013	va	2	nature_news
2013	ve	6	nature_news
2013	vg	1	nature_news
2013	vn	17	nature_news
2013	vu	1	nature_news
2013	ye	2	nature_news
2013	za	43	nature_news
2013	zm	4	nature_news
2013	zw	5	nature_news
2014	ae	4	nature_news
2014	af	3	nature_news
2014	am	1	nature_news
2014	ao	3	nature_news
2014	ar	23	nature_news
2014	at	26	nature_news
2014	au	120	nature_news
2014	az	2	nature_news
2014	ba	2	nature_news
2014	bd	10	nature_news
2014	be	48	nature_news
2014	bf	1	nature_news
2014	bg	7	nature_news
2014	bi	1	nature_news
2014	bj	1	nature_news
2014	bn	2	nature_news
2014	bo	9	nature_news
2014	br	61	nature_news
2014	bs	8	nature_news
2014	bt	1	nature_news
2014	bw	3	nature_news
2014	by	6	nature_news
2014	bz	2	nature_news
2014	ca	161	nature_news
2014	cd	11	nature_news
2014	cf	6	nature_news
2014	cg	3	nature_news
2014	ch	119	nature_news
2014	ci	2	nature_news
2014	ck	1	nature_news
2014	cl	46	nature_news
2014	cm	4	nature_news
2014	cn	128	nature_news
2014	co	50	nature_news
2014	cr	8	nature_news
2014	cu	4	nature_news
2014	cv	1	nature_news
2014	cy	3	nature_news
2014	cz	19	nature_news
2014	de	190	nature_news
2014	dk	33	nature_news
2014	do	1	nature_news
2014	dz	6	nature_news
2014	ec	9	nature_news
2014	ee	4	nature_news
2014	eg	12	nature_news
2014	er	3	nature_news
2014	es	48	nature_news
2014	et	9	nature_news
2014	fi	18	nature_news
2014	fm	1	nature_news
2014	fr	146	nature_news
2014	ga	5	nature_news
2014	gb	391	nature_news
2014	gd	3	nature_news
2014	ge	2	nature_news
2014	gh	2	nature_news
2014	gi	2	nature_news
2014	gl	2	nature_news
2014	gm	3	nature_news
2014	gn	31	nature_news
2014	gq	1	nature_news
2014	gr	14	nature_news
2014	gs	1	nature_news
2014	gt	2	nature_news
2014	hn	1	nature_news
2014	hr	23	nature_news
2014	ht	12	nature_news
2014	hu	9	nature_news
2014	id	28	nature_news
2014	ie	32	nature_news
2014	il	25	nature_news
2014	im	1	nature_news
2014	in	97	nature_news
2014	io	1	nature_news
2014	iq	8	nature_news
2014	ir	13	nature_news
2014	is	10	nature_news
2014	it	78	nature_news
2014	jm	5	nature_news
2014	jo	1	nature_news
2014	jp	109	nature_news
2014	ke	16	nature_news
2014	kh	2	nature_news
2014	ki	1	nature_news
2014	km	2	nature_news
2014	kp	2	nature_news
2014	kr	24	nature_news
2014	kz	5	nature_news
2014	la	1	nature_news
2014	lb	1	nature_news
2014	lc	4	nature_news
2014	lk	4	nature_news
2014	lr	29	nature_news
2014	lt	5	nature_news
2014	lu	5	nature_news
2014	lv	1	nature_news
2014	ly	2	nature_news
2014	ma	4	nature_news
2014	md	6	nature_news
2014	mg	9	nature_news
2014	mk	4	nature_news
2014	ml	10	nature_news
2014	mm	1	nature_news
2014	mn	4	nature_news
2014	mu	1	nature_news
2014	mw	5	nature_news
2014	mx	33	nature_news
2014	my	8	nature_news
2014	mz	2	nature_news
2014	ne	1	nature_news
2014	ng	26	nature_news
2014	ni	4	nature_news
2014	nl	58	nature_news
2014	no	16	nature_news
2014	np	10	nature_news
2014	nz	33	nature_news
2014	om	4	nature_news
2014	pa	13	nature_news
2014	pe	16	nature_news
2014	pg	4	nature_news
2014	ph	47	nature_news
2014	pk	22	nature_news
2014	pl	15	nature_news
2014	ps	7	nature_news
2014	pt	18	nature_news
2014	pw	1	nature_news
2014	py	2	nature_news
2014	qa	1	nature_news
2014	ro	9	nature_news
2014	rs	5	nature_news
2014	ru	67	nature_news
2014	rw	1	nature_news
2014	sa	12	nature_news
2014	sb	2	nature_news
2014	sc	2	nature_news
2014	sd	9	nature_news
2014	se	36	nature_news
2014	sg	13	nature_news
2014	si	1	nature_news
2014	sk	5	nature_news
2014	sl	26	nature_news
2014	sn	12	nature_news
2014	so	1	nature_news
2014	st	1	nature_news
2014	sv	1	nature_news
2014	sz	1	nature_news
2014	td	4	nature_news
2014	tg	2	nature_news
2014	th	7	nature_news
2014	tn	4	nature_news
2014	to	2	nature_news
2014	tr	12	nature_news
2014	tt	1	nature_news
2014	tv	1	nature_news
2014	tw	13	nature_news
2014	tz	12	nature_news
2014	ua	22	nature_news
2014	ug	12	nature_news
2014	us	937	nature_news
2014	uy	2	nature_news
2014	uz	1	nature_news
2014	vc	2	nature_news
2014	ve	8	nature_news
2014	vn	10	nature_news
2014	ye	5	nature_news
2014	za	36	nature_news
2014	zm	4	nature_news
2014	zw	4	nature_news
2015	ae	8	nature_news
2015	af	9	nature_news
2015	al	2	nature_news
2015	am	1	nature_news
2015	ao	4	nature_news
2015	ar	20	nature_news
2015	at	24	nature_news
2015	au	108	nature_news
2015	ba	4	nature_news
2015	bb	1	nature_news
2015	bd	15	nature_news
2015	be	32	nature_news
2015	bg	1	nature_news
2015	bj	2	nature_news
2015	bn	4	nature_news
2015	bo	2	nature_news
2015	br	53	nature_news
2015	bs	4	nature_news
2015	bw	3	nature_news
2015	by	9	nature_news
2015	bz	2	nature_news
2015	ca	155	nature_news
2015	cd	9	nature_news
2015	cf	4	nature_news
2015	cg	4	nature_news
2015	ch	128	nature_news
2015	ci	3	nature_news
2015	ck	1	nature_news
2015	cl	32	nature_news
2015	cm	9	nature_news
2015	cn	167	nature_news
2015	co	71	nature_news
2015	cr	7	nature_news
2015	cu	2	nature_news
2015	cv	1	nature_news
2015	cy	1	nature_news
2015	cz	14	nature_news
2015	de	179	nature_news
2015	dk	25	nature_news
2015	do	1	nature_news
2015	dz	8	nature_news
2015	ec	7	nature_news
2015	ee	2	nature_news
2015	eg	10	nature_news
2015	er	2	nature_news
2015	es	45	nature_news
2015	et	11	nature_news
2015	fi	5	nature_news
2015	fj	2	nature_news
2015	fm	1	nature_news
2015	fr	141	nature_news
2015	ga	1	nature_news
2015	gb	383	nature_news
2015	gd	2	nature_news
2015	ge	1	nature_news
2015	gh	9	nature_news
2015	gl	1	nature_news
2015	gm	1	nature_news
2015	gn	21	nature_news
2015	gr	14	nature_news
2015	gy	1	nature_news
2015	hn	2	nature_news
2015	hr	7	nature_news
2015	ht	3	nature_news
2015	hu	8	nature_news
2015	id	32	nature_news
2015	ie	41	nature_news
2015	il	26	nature_news
2015	im	3	nature_news
2015	in	106	nature_news
2015	iq	11	nature_news
2015	ir	23	nature_news
2015	is	8	nature_news
2015	it	65	nature_news
2015	jm	1	nature_news
2015	jo	7	nature_news
2015	jp	102	nature_news
2015	ke	18	nature_news
2015	kg	1	nature_news
2015	kh	1	nature_news
2015	ki	3	nature_news
2015	kn	1	nature_news
2015	kp	4	nature_news
2015	kr	25	nature_news
2015	kw	5	nature_news
2015	kz	4	nature_news
2015	lb	8	nature_news
2015	lk	11	nature_news
2015	lr	16	nature_news
2015	lt	2	nature_news
2015	lu	3	nature_news
2015	ma	6	nature_news
2015	md	6	nature_news
2015	me	1	nature_news
2015	mg	1	nature_news
2015	mh	3	nature_news
2015	ml	2	nature_news
2015	mm	2	nature_news
2015	mn	5	nature_news
2015	mt	1	nature_news
2015	mu	1	nature_news
2015	mv	1	nature_news
2015	mw	2	nature_news
2015	mx	38	nature_news
2015	my	15	nature_news
2015	mz	2	nature_news
2015	ne	3	nature_news
2015	ng	21	nature_news
2015	ni	1	nature_news
2015	nl	65	nature_news
2015	no	22	nature_news
2015	np	18	nature_news
2015	nr	1	nature_news
2015	nz	33	nature_news
2015	om	1	nature_news
2015	pa	4	nature_news
2015	pe	16	nature_news
2015	pg	7	nature_news
2015	ph	34	nature_news
2015	pk	26	nature_news
2015	pl	11	nature_news
2015	ps	8	nature_news
2015	pt	24	nature_news
2015	qa	2	nature_news
2015	ro	5	nature_news
2015	rs	1	nature_news
2015	ru	51	nature_news
2015	rw	2	nature_news
2015	sa	13	nature_news
2015	sb	1	nature_news
2015	sc	2	nature_news
2015	sd	8	nature_news
2015	se	50	nature_news
2015	sg	12	nature_news
2015	sk	10	nature_news
2015	sl	13	nature_news
2015	sn	9	nature_news
2015	so	8	nature_news
2015	st	1	nature_news
2015	sy	10	nature_news
2015	tc	1	nature_news
2015	td	11	nature_news
2015	tg	3	nature_news
2015	th	13	nature_news
2015	tn	5	nature_news
2015	tr	22	nature_news
2015	tt	1	nature_news
2015	tv	2	nature_news
2015	tw	7	nature_news
2015	tz	11	nature_news
2015	ua	21	nature_news
2015	ug	10	nature_news
2015	us	909	nature_news
2015	uy	1	nature_news
2015	uz	2	nature_news
2015	va	2	nature_news
2015	ve	12	nature_news
2015	vn	11	nature_news
2015	ye	5	nature_news
2015	za	43	nature_news
2015	zm	2	nature_news
2015	zw	7	nature_news
2016	ae	4	nature_news
2016	af	7	nature_news
2016	ai	1	nature_news
2016	am	1	nature_news
2016	ao	2	nature_news
2016	ar	13	nature_news
2016	at	24	nature_news
2016	au	119	nature_news
2016	az	1	nature_news
2016	ba	5	nature_news
2016	bd	3	nature_news
2016	be	30	nature_news
2016	bg	5	nature_news
2016	bh	1	nature_news
2016	bj	2	nature_news
2016	bm	1	nature_news
2016	bo	2	nature_news
2016	br	60	nature_news
2016	bs	1	nature_news
2016	bt	1	nature_news
2016	bw	4	nature_news
2016	by	14	nature_news
2016	ca	138	nature_news
2016	cd	11	nature_news
2016	cf	5	nature_news
2016	cg	6	nature_news
2016	ch	87	nature_news
2016	ci	2	nature_news
2016	cl	30	nature_news
2016	cm	3	nature_news
2016	cn	137	nature_news
2016	co	51	nature_news
2016	cr	2	nature_news
2016	cu	10	nature_news
2016	cv	1	nature_news
2016	cy	6	nature_news
2016	cz	10	nature_news
2016	de	183	nature_news
2016	dk	37	nature_news
2016	do	1	nature_news
2016	dz	7	nature_news
2016	ec	7	nature_news
2016	ee	2	nature_news
2016	eg	10	nature_news
2016	er	1	nature_news
2016	es	51	nature_news
2016	et	10	nature_news
2016	fi	10	nature_news
2016	fj	2	nature_news
2016	fk	1	nature_news
2016	fm	1	nature_news
2016	fr	131	nature_news
2016	ga	3	nature_news
2016	gb	385	nature_news
2016	gd	2	nature_news
2016	ge	1	nature_news
2016	gh	6	nature_news
2016	gl	1	nature_news
2016	gn	14	nature_news
2016	gr	19	nature_news
2016	gt	2	nature_news
2016	gw	1	nature_news
2016	hn	2	nature_news
2016	hr	6	nature_news
2016	ht	3	nature_news
2016	hu	15	nature_news
2016	id	24	nature_news
2016	ie	28	nature_news
2016	il	27	nature_news
2016	in	75	nature_news
2016	iq	10	nature_news
2016	ir	25	nature_news
2016	is	5	nature_news
2016	it	82	nature_news
2016	jm	5	nature_news
2016	jo	7	nature_news
2016	jp	85	nature_news
2016	ke	12	nature_news
2016	kh	2	nature_news
2016	ki	4	nature_news
2016	kn	1	nature_news
2016	kp	4	nature_news
2016	kr	26	nature_news
2016	kw	1	nature_news
2016	kz	8	nature_news
2016	la	1	nature_news
2016	lb	3	nature_news
2016	lk	6	nature_news
2016	lr	8	nature_news
2016	lt	4	nature_news
2016	lu	8	nature_news
2016	lv	7	nature_news
2016	ly	2	nature_news
2016	ma	10	nature_news
2016	mc	1	nature_news
2016	md	2	nature_news
2016	mg	4	nature_news
2016	ml	4	nature_news
2016	mm	2	nature_news
2016	mn	3	nature_news
2016	mr	2	nature_news
2016	mt	1	nature_news
2016	mv	2	nature_news
2016	mw	3	nature_news
2016	mx	45	nature_news
2016	my	6	nature_news
2016	mz	5	nature_news
2016	ne	3	nature_news
2016	ng	14	nature_news
2016	ni	2	nature_news
2016	nl	71	nature_news
2016	no	24	nature_news
2016	np	4	nature_news
2016	nz	17	nature_news
2016	om	4	nature_news
2016	pa	2	nature_news
2016	pe	15	nature_news
2016	pg	6	nature_news
2016	ph	44	nature_news
2016	pk	15	nature_news
2016	pl	18	nature_news
2016	ps	6	nature_news
2016	pt	32	nature_news
2016	pw	1	nature_news
2016	ro	8	nature_news
2016	rs	1	nature_news
2016	ru	62	nature_news
2016	rw	7	nature_news
2016	sa	5	nature_news
2016	sb	1	nature_news
2016	sc	2	nature_news
2016	sd	5	nature_news
2016	se	60	nature_news
2016	sg	13	nature_news
2016	sh	1	nature_news
2016	si	6	nature_news
2016	sk	14	nature_news
2016	sl	6	nature_news
2016	sn	4	nature_news
2016	so	2	nature_news
2016	st	1	nature_news
2016	sy	6	nature_news
2016	sz	2	nature_news
2016	td	7	nature_news
2016	th	9	nature_news
2016	tl	1	nature_news
2016	tm	2	nature_news
2016	tn	3	nature_news
2016	to	2	nature_news
2016	tr	17	nature_news
2016	tw	12	nature_news
2016	tz	12	nature_news
2016	ua	20	nature_news
2016	ug	7	nature_news
2016	us	806	nature_news
2016	uy	2	nature_news
2016	uz	2	nature_news
2016	ve	8	nature_news
2016	vg	1	nature_news
2016	vn	10	nature_news
2016	ws	1	nature_news
2016	ye	2	nature_news
2016	za	38	nature_news
2016	zm	5	nature_news
2016	zw	5	nature_news
2017	ae	3	nature_news
2017	af	7	nature_news
2017	am	1	nature_news
2017	ar	10	nature_news
2017	at	21	nature_news
2017	au	108	nature_news
2017	az	1	nature_news
2017	ba	1	nature_news
2017	bd	7	nature_news
2017	be	31	nature_news
2017	bf	2	nature_news
2017	bg	1	nature_news
2017	bi	2	nature_news
2017	bj	1	nature_news
2017	bo	2	nature_news
2017	br	52	nature_news
2017	bs	1	nature_news
2017	bw	5	nature_news
2017	by	7	nature_news
2017	bz	3	nature_news
2017	ca	117	nature_news
2017	cd	15	nature_news
2017	cf	6	nature_news
2017	cg	5	nature_news
2017	ch	91	nature_news
2017	ci	5	nature_news
2017	ck	2	nature_news
2017	cl	23	nature_news
2017	cm	5	nature_news
2017	cn	111	nature_news
2017	co	50	nature_news
2017	cr	4	nature_news
2017	cu	5	nature_news
2017	cy	4	nature_news
2017	cz	20	nature_news
2017	de	159	nature_news
2017	dk	20	nature_news
2017	do	1	nature_news
2017	dz	4	nature_news
2017	ec	4	nature_news
2017	ee	5	nature_news
2017	eg	13	nature_news
2017	er	1	nature_news
2017	es	44	nature_news
2017	et	9	nature_news
2017	fi	9	nature_news
2017	fr	127	nature_news
2017	ga	3	nature_news
2017	gb	291	nature_news
2017	ge	3	nature_news
2017	gh	9	nature_news
2017	gl	3	nature_news
2017	gm	2	nature_news
2017	gn	8	nature_news
2017	gq	1	nature_news
2017	gr	6	nature_news
2017	gt	1	nature_news
2017	gw	2	nature_news
2017	hn	1	nature_news
2017	hr	4	nature_news
2017	ht	5	nature_news
2017	hu	14	nature_news
2017	id	18	nature_news
2017	ie	19	nature_news
2017	il	32	nature_news
2017	im	1	nature_news
2017	in	72	nature_news
2017	iq	17	nature_news
2017	ir	26	nature_news
2017	is	11	nature_news
2017	it	57	nature_news
2017	jm	2	nature_news
2017	jo	6	nature_news
2017	jp	70	nature_news
2017	ke	8	nature_news
2017	kg	1	nature_news
2017	kh	3	nature_news
2017	kp	2	nature_news
2017	kr	19	nature_news
2017	kz	5	nature_news
2017	lb	2	nature_news
2017	lc	2	nature_news
2017	lk	6	nature_news
2017	lr	6	nature_news
2017	ls	1	nature_news
2017	lt	4	nature_news
2017	lu	4	nature_news
2017	lv	4	nature_news
2017	ma	7	nature_news
2017	md	2	nature_news
2017	mg	5	nature_news
2017	mk	1	nature_news
2017	ml	2	nature_news
2017	mm	3	nature_news
2017	mt	2	nature_news
2017	mu	1	nature_news
2017	mw	1	nature_news
2017	mx	36	nature_news
2017	my	7	nature_news
2017	mz	1	nature_news
2017	ne	4	nature_news
2017	ng	13	nature_news
2017	ni	3	nature_news
2017	nl	64	nature_news
2017	no	25	nature_news
2017	np	8	nature_news
2017	nz	24	nature_news
2017	om	2	nature_news
2017	pa	2	nature_news
2017	pe	16	nature_news
2017	ph	30	nature_news
2017	pk	18	nature_news
2017	pl	24	nature_news
2017	ps	10	nature_news
2017	pt	11	nature_news
2017	pw	1	nature_news
2017	qa	4	nature_news
2017	ro	9	nature_news
2017	ru	36	nature_news
2017	rw	1	nature_news
2017	sa	6	nature_news
2017	sb	2	nature_news
2017	sd	9	nature_news
2017	se	45	nature_news
2017	sg	18	nature_news
2017	sk	1	nature_news
2017	sl	5	nature_news
2017	sn	4	nature_news
2017	so	9	nature_news
2017	st	1	nature_news
2017	sv	1	nature_news
2017	sy	14	nature_news
2017	td	3	nature_news
2017	tg	1	nature_news
2017	th	11	nature_news
2017	tj	1	nature_news
2017	tm	1	nature_news
2017	tn	3	nature_news
2017	to	3	nature_news
2017	tr	13	nature_news
2017	tv	1	nature_news
2017	tw	12	nature_news
2017	tz	8	nature_news
2017	ua	13	nature_news
2017	ug	7	nature_news
2017	us	709	nature_news
2017	uy	1	nature_news
2017	uz	1	nature_news
2017	ve	5	nature_news
2017	vg	2	nature_news
2017	vn	9	nature_news
2017	vu	2	nature_news
2017	ye	10	nature_news
2017	za	33	nature_news
2017	zm	4	nature_news
2017	zw	5	nature_news
2018	ae	3	nature_news
2018	af	1	nature_news
2018	am	1	nature_news
2018	ao	2	nature_news
2018	ar	19	nature_news
2018	at	30	nature_news
2018	au	106	nature_news
2018	ba	2	nature_news
2018	bd	10	nature_news
2018	be	27	nature_news
2018	bf	3	nature_news
2018	bg	1	nature_news
2018	bi	1	nature_news
2018	bj	3	nature_news
2018	bm	1	nature_news
2018	bn	1	nature_news
2018	bo	4	nature_news
2018	br	42	nature_news
2018	bs	1	nature_news
2018	bt	1	nature_news
2018	bw	4	nature_news
2018	by	10	nature_news
2018	bz	5	nature_news
2018	ca	118	nature_news
2018	cd	10	nature_news
2018	cf	5	nature_news
2018	cg	6	nature_news
2018	ch	79	nature_news
2018	ci	2	nature_news
2018	cl	16	nature_news
2018	cm	4	nature_news
2018	cn	135	nature_news
2018	co	42	nature_news
2018	cr	3	nature_news
2018	cu	3	nature_news
2018	cy	3	nature_news
2018	cz	16	nature_news
2018	de	183	nature_news
2018	dk	22	nature_news
2018	dm	2	nature_news
2018	dz	6	nature_news
2018	ec	8	nature_news
2018	ee	1	nature_news
2018	eg	12	nature_news
2018	er	1	nature_news
2018	es	41	nature_news
2018	et	7	nature_news
2018	fi	19	nature_news
2018	fr	113	nature_news
2018	ga	1	nature_news
2018	gb	331	nature_news
2018	gd	1	nature_news
2018	ge	1	nature_news
2018	gh	6	nature_news
2018	gl	1	nature_news
2018	gn	3	nature_news
2018	gr	14	nature_news
2018	gt	1	nature_news
2018	hr	5	nature_news
2018	ht	2	nature_news
2018	hu	13	nature_news
2018	id	26	nature_news
2018	ie	26	nature_news
2018	il	28	nature_news
2018	im	1	nature_news
2018	in	71	nature_news
2018	iq	2	nature_news
2018	ir	20	nature_news
2018	is	8	nature_news
2018	it	63	nature_news
2018	jm	2	nature_news
2018	jo	5	nature_news
2018	jp	106	nature_news
2018	ke	21	nature_news
2018	ki	1	nature_news
2018	kp	8	nature_news
2018	kr	30	nature_news
2018	kz	6	nature_news
2018	la	1	nature_news
2018	lb	2	nature_news
2018	lc	1	nature_news
2018	lk	8	nature_news
2018	lr	5	nature_news
2018	ls	1	nature_news
2018	lt	3	nature_news
2018	lu	8	nature_news
2018	lv	1	nature_news
2018	ma	2	nature_news
2018	mc	1	nature_news
2018	md	4	nature_news
2018	mg	5	nature_news
2018	mh	1	nature_news
2018	mk	1	nature_news
2018	ml	3	nature_news
2018	mm	3	nature_news
2018	mn	1	nature_news
2018	mr	1	nature_news
2018	mt	2	nature_news
2018	mv	1	nature_news
2018	mw	3	nature_news
2018	mx	34	nature_news
2018	my	12	nature_news
2018	mz	3	nature_news
2018	ne	5	nature_news
2018	ng	17	nature_news
2018	ni	2	nature_news
2018	nl	86	nature_news
2018	no	24	nature_news
2018	np	11	nature_news
2018	nz	23	nature_news
2018	om	4	nature_news
2018	pa	6	nature_news
2018	pe	9	nature_news
2018	pg	3	nature_news
2018	ph	37	nature_news
2018	pk	10	nature_news
2018	pl	19	nature_news
2018	ps	7	nature_news
2018	pt	6	nature_news
2018	py	2	nature_news
2018	qa	2	nature_news
2018	ro	11	nature_news
2018	rs	2	nature_news
2018	ru	39	nature_news
2018	rw	5	nature_news
2018	sa	5	nature_news
2018	sb	1	nature_news
2018	sc	1	nature_news
2018	sd	5	nature_news
2018	se	45	nature_news
2018	sg	18	nature_news
2018	si	1	nature_news
2018	sk	6	nature_news
2018	sl	3	nature_news
2018	sn	4	nature_news
2018	so	3	nature_news
2018	sr	1	nature_news
2018	st	1	nature_news
2018	sy	5	nature_news
2018	sz	1	nature_news
2018	td	2	nature_news
2018	tg	1	nature_news
2018	th	8	nature_news
2018	tn	2	nature_news
2018	to	2	nature_news
2018	tr	3	nature_news
2018	tw	8	nature_news
2018	tz	6	nature_news
2018	ua	14	nature_news
2018	ug	17	nature_news
2018	us	670	nature_news
2018	uy	4	nature_news
2018	uz	1	nature_news
2018	ve	3	nature_news
2018	vg	1	nature_news
2018	vn	2	nature_news
2018	vu	1	nature_news
2018	ye	4	nature_news
2018	za	47	nature_news
2018	zm	5	nature_news
2018	zw	4	nature_news
2019	ae	3	nature_news
2019	af	4	nature_news
2019	al	3	nature_news
2019	ao	4	nature_news
2019	ar	21	nature_news
2019	at	29	nature_news
2019	au	126	nature_news
2019	ba	1	nature_news
2019	bb	1	nature_news
2019	bd	9	nature_news
2019	be	25	nature_news
2019	bf	3	nature_news
2019	bg	3	nature_news
2019	bi	1	nature_news
2019	bn	1	nature_news
2019	bo	1	nature_news
2019	br	63	nature_news
2019	bs	5	nature_news
2019	bt	1	nature_news
2019	bw	1	nature_news
2019	by	6	nature_news
2019	bz	1	nature_news
2019	ca	133	nature_news
2019	cd	25	nature_news
2019	cf	3	nature_news
2019	cg	7	nature_news
2019	ch	94	nature_news
2019	ci	2	nature_news
2019	cl	27	nature_news
2019	cm	7	nature_news
2019	cn	154	nature_news
2019	co	47	nature_news
2019	cr	1	nature_news
2019	cu	10	nature_news
2019	cv	1	nature_news
2019	cy	3	nature_news
2019	cz	11	nature_news
2019	de	157	nature_news
2019	dk	25	nature_news
2019	do	1	nature_news
2019	dz	4	nature_news
2019	ec	7	nature_news
2019	ee	3	nature_news
2019	eg	9	nature_news
2019	er	1	nature_news
2019	es	41	nature_news
2019	et	14	nature_news
2019	fi	11	nature_news
2019	fj	1	nature_news
2019	fr	111	nature_news
2019	ga	2	nature_news
2019	gb	313	nature_news
2019	gd	1	nature_news
2019	ge	1	nature_news
2019	gg	1	nature_news
2019	gh	5	nature_news
2019	gl	2	nature_news
2019	gn	12	nature_news
2019	gq	2	nature_news
2019	gr	12	nature_news
2019	hn	4	nature_news
2019	hr	9	nature_news
2019	ht	4	nature_news
2019	hu	11	nature_news
2019	id	28	nature_news
2019	ie	24	nature_news
2019	il	25	nature_news
2019	in	89	nature_news
2019	iq	8	nature_news
2019	ir	17	nature_news
2019	is	4	nature_news
2019	it	70	nature_news
2019	je	1	nature_news
2019	jm	6	nature_news
2019	jo	2	nature_news
2019	jp	98	nature_news
2019	ke	17	nature_news
2019	kg	2	nature_news
2019	kh	6	nature_news
2019	ki	1	nature_news
2019	kp	4	nature_news
2019	kr	28	nature_news
2019	kw	1	nature_news
2019	kz	5	nature_news
2019	la	1	nature_news
2019	lc	2	nature_news
2019	lk	9	nature_news
2019	lr	5	nature_news
2019	lt	2	nature_news
2019	lu	2	nature_news
2019	lv	6	nature_news
2019	ly	1	nature_news
2019	ma	2	nature_news
2019	mc	2	nature_news
2019	md	3	nature_news
2019	mg	11	nature_news
2019	mh	2	nature_news
2019	mk	1	nature_news
2019	ml	5	nature_news
2019	mn	4	nature_news
2019	mt	3	nature_news
2019	mu	1	nature_news
2019	mw	3	nature_news
2019	mx	29	nature_news
2019	my	7	nature_news
2019	mz	1	nature_news
2019	ne	2	nature_news
2019	ng	14	nature_news
2019	ni	3	nature_news
2019	nl	51	nature_news
2019	no	22	nature_news
2019	np	10	nature_news
2019	nz	22	nature_news
2019	om	1	nature_news
2019	pa	2	nature_news
2019	pe	16	nature_news
2019	pg	3	nature_news
2019	ph	41	nature_news
2019	pk	15	nature_news
2019	pl	18	nature_news
2019	ps	3	nature_news
2019	pt	12	nature_news
2019	pw	1	nature_news
2019	py	2	nature_news
2019	qa	3	nature_news
2019	ro	12	nature_news
2019	rs	3	nature_news
2019	ru	64	nature_news
2019	rw	5	nature_news
2019	sa	5	nature_news
2019	sb	1	nature_news
2019	sc	1	nature_news
